C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0002512667,0013201356                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0002512844,0013202201                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0002512933,0013202484                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002512954,0013202518                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002512987,0013202701                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002513178,0013203337                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002513264,0013203701                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002513444,0013204440                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002513531,0013204706                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002513553,0013204726                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002513581,0013204892                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002513722,0013205484                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002513804,0013205898                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002513938,0013206595                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002514033,0013206868                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002514050,0013206907                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002514075,0013207068                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002514211,0013207632                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002514322,0013208091                                             
A039,R085,01-03-01,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002514482,0013208975                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,00:00:00,REGULAR,0068560188,0017672958                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,04:00:00,REGULAR,0068560267,0017672970                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,08:00:00,REGULAR,0068560288,0017672978                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,12:00:00,REGULAR,0068560349,0017673099                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,16:00:00,REGULAR,0068560661,0017673254                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/06/2019,20:00:00,REGULAR,0068561083,0017673429                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,00:00:00,REGULAR,0068561385,0017673524                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,04:00:00,REGULAR,0068561488,0017673548                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,08:00:00,REGULAR,0068561503,0017673557                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,12:00:00,REGULAR,0068561554,0017673635                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,16:00:00,REGULAR,0068561740,0017673732                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/07/2019,20:00:00,REGULAR,0068562093,0017673816                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,00:00:00,REGULAR,0068562308,0017673854                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,04:00:00,REGULAR,0068562332,0017673864                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,08:00:00,REGULAR,0068562353,0017673934                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,12:00:00,REGULAR,0068562517,0017674429                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,16:00:00,REGULAR,0068562710,0017674589                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/08/2019,20:00:00,REGULAR,0068563329,0017674819                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/09/2019,04:00:00,REGULAR,0068563718,0017674845                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/09/2019,08:00:00,REGULAR,0068563750,0017674935                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/09/2019,12:00:00,REGULAR,0068563943,0017675489                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/09/2019,16:00:00,REGULAR,0068564359,0017675716                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/09/2019,20:00:00,REGULAR,0068565095,0017675954                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,00:00:00,REGULAR,0068565475,0017675997                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,04:00:00,REGULAR,0068565521,0017676005                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,08:00:00,REGULAR,0068565548,0017676082                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,12:00:00,REGULAR,0068565745,0017676550                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,16:00:00,REGULAR,0068566102,0017676721                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/10/2019,20:00:00,REGULAR,0068566781,0017676872                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,00:00:00,REGULAR,0068567156,0017676907                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,04:00:00,REGULAR,0068567218,0017676909                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,08:00:00,REGULAR,0068567246,0017676953                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,12:00:00,REGULAR,0068567440,0017677391                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,16:00:00,REGULAR,0068567790,0017677533                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/11/2019,20:00:00,REGULAR,0068568494,0017677687                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,00:00:00,REGULAR,0068568896,0017677715                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,04:00:00,REGULAR,0068568970,0017677715                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,08:00:00,REGULAR,0068568987,0017677745                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,12:00:00,REGULAR,0068569184,0017678108                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,16:00:00,REGULAR,0068569518,0017678325                                             
A039,R085,01-06-00,8 ST-NYU,NRW,BMT,04/12/2019,20:00:00,REGULAR,0068570155,0017678498                                             
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,00:00:00,REGULAR,0011949477,0004487908                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,04:00:00,REGULAR,0011949525,0004487919                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,08:00:00,REGULAR,0011949537,0004487941                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,12:00:00,REGULAR,0011949658,0004488102                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,16:00:00,REGULAR,0011950188,0004488391                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/06/2019,20:00:00,REGULAR,0011951116,0004488616                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,00:00:00,REGULAR,0011951493,0004488671                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,04:00:00,REGULAR,0011951545,0004488683                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,08:00:00,REGULAR,0011951557,0004488708                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,12:00:00,REGULAR,0011951630,0004488838                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,16:00:00,REGULAR,0011952136,0004489045                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/07/2019,20:00:00,REGULAR,0011952867,0004489202                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,00:00:00,REGULAR,0011953077,0004489230                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,04:00:00,REGULAR,0011953094,0004489235                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,08:00:00,REGULAR,0011953127,0004489297                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,12:00:00,REGULAR,0011953336,0004489597                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,16:00:00,REGULAR,0011953731,0004489743                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/08/2019,20:00:00,REGULAR,0011954666,0004489969                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,00:00:00,REGULAR,0011954948,0004489998                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,04:00:00,REGULAR,0011954969,0004490005                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,08:00:00,REGULAR,0011955005,0004490072                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,12:00:00,REGULAR,0011955248,0004490399                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,16:00:00,REGULAR,0011955722,0004490543                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/09/2019,20:00:00,REGULAR,0011956675,0004490758                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,00:00:00,REGULAR,0011956953,0004490795                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,04:00:00,REGULAR,0011956978,0004490804                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,08:00:00,REGULAR,0011957012,0004490864                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,12:00:00,REGULAR,0011957240,0004491176                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,16:00:00,REGULAR,0011957729,0004491370                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/10/2019,20:00:00,REGULAR,0011958663,0004491654                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,00:00:00,REGULAR,0011958981,0004491694                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,04:00:00,REGULAR,0011959014,0004491706                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,08:00:00,REGULAR,0011959043,0004491776                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,12:00:00,REGULAR,0011959240,0004492115                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,16:00:00,REGULAR,0011959681,0004492305                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/11/2019,20:00:00,REGULAR,0011960137,0004492685                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,00:00:00,REGULAR,0011960466,0004492725                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,04:00:00,REGULAR,0011960508,0004492730                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,08:00:00,REGULAR,0011960539,0004492790                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,12:00:00,REGULAR,0011960788,0004493059                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,16:00:00,REGULAR,0011961292,0004493300                                            
A041,R086,00-00-00,PRINCE ST,NRW,BMT,04/12/2019,20:00:00,REGULAR,0011962339,0004493544                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,00:00:00,REGULAR,0013659775,0003721604                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,04:00:00,REGULAR,0013659824,0003721612                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,08:00:00,REGULAR,0013659838,0003721628                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,12:00:00,REGULAR,0013659934,0003721733                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,16:00:00,REGULAR,0013660503,0003721932                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/06/2019,20:00:00,REGULAR,0013661435,0003722037                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,00:00:00,REGULAR,0013661842,0003722102                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,04:00:00,REGULAR,0013661898,0003722110                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,08:00:00,REGULAR,0013661915,0003722121                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,12:00:00,REGULAR,0013662005,0003722188                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,16:00:00,REGULAR,0013662485,0003722340                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/07/2019,20:00:00,REGULAR,0013663212,0003722430                                            
A041,R086,00-00-01,PRINCE ST,NRW,BMT,04/08/2019,00:00:00,REGULAR,0013663419,0003722443                                            
